id,evidence_status,evidence_status_raw,filter_passed,prediction_source,postprocess_reason
13502,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""致力擴大綠色金融範疇，投資能創造社會與環境效益之新創服務或產業，間接協助社會經濟發展與減少環境衝擊，並結合供應商共同形塑綠色營運活動鏈，達成責任金融發展目標。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13503,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13504,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""在自身營運方面，富邦人壽發布首本「氣候相關財務揭露 (Task Force on Climate-related Financial Disclosures, TCFD)」報告書，及早辨識氣候變遷風險與機會，訂定相關策略與調適措施，提升企業經營韌性，並優於主管機關之要求，持續發布中、英文版盡職治理報告書，提升責任投資國際透明度。同時導入國際標準的溫室氣體盤查制度，持續優化環境管理績效，透過系統化的管理方針，逐步擴大營運據點的再生能源覆蓋率，朝向 2050 年淨零碳排的目標邁進。"",""evidence_status"":""Yes"",""evidence_str"":""富邦人壽發布首本「氣候相關財務揭露 (Task Force on Climate-related Financial Disclosures, TCFD)」報告書， ｜ 持續發布中、英文版盡職治理報告書，提升責任投資國際透明度。 ｜ 導入國際標準的溫室氣體盤查制度，持續優化環境管理績效，透過系統"
13505,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""合庫銀行每年持續舉辦智慧財產相關認知教育及培訓課程，提升員工對智慧財產的認知與重視，並加強風險管理與內部控制，以確保安全與合法使用。 ｜ 同時亦推行專利獎勵制度，鼓勵員工積極研發創新技術，"",""evidence_status"":""Yes"",""evidence_str"":""截至 2024 年已獲得經濟部智慧財產局核發逾 800 件專利證書，實際應用在授信放款、債權管理、外匯交易、業務行銷、洗錢防制及電子金融等業務，提升作業效率並降低營運風險。 ｜ 合庫銀行自 2018 年起已連續 7 年榮登國內法人專利申請百大榜單，2024 年提出 152 項專利申請，內容涵蓋大數據、行動平台、AI 及安控機制等多種面向，致力研發各業務層面的創新應用。""}<end_of_turn>
<eos>"
13506,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""台達積極與國際倡議接軌，2015 年起，我們具體實踐 We Mean Business「企業自主減碳」、「揭露氣候變遷資訊」、「參與氣候政策」以及「轉型電動車與普及充電設施」，於 2021 年正式承諾「推動 100% 再生電力」，並加入 Business Ambition for 1.5°C 行動，積極呼應聯合國 Race to Zero 倡議，致力將全球平均溫度上升限制在比工業化前高 1.5°C 以內，協助 2050 年之前達到淨零排放的長期目標。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13507,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為實踐企業永續經營願景，富邦人壽致力於綠色營運、推動零碳政策，擴大低碳行動，執行 SBT 與 RE100 逐年節能減碳政策，包含提供更多數位化服務減少用紙，導入綠電、積極怖建太陽能發電設施，目標 2040 年全面使用綠電。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13508,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13509,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""以績效為導向，透過部門與個人績效考核結果，提供差異化的激勵性獎酬(績效獎金及分紅)，對於表現優異的員工，集團將優先給予激勵性獎酬，以有效兼顧員工激勵、留才及達成公司長期經營目標之需求，進一步提升組織競爭力，鼓勵員工持續卓越表現。"",""evidence_status"":""Yes"",""evidence_str"":""集團鼓勵主管以包容性的回饋方式提供部屬反饋，重視評估過程中的尊重和支持。員工若對績效考核的結果有疑義，亦可以向直屬單位主管或人資單位等提出申訴。本集團充分利用多種人才表現績效評估指標，包括目標設定（SMART Goals）、360度評估、團隊績效及設定OKR（KPI）的方式。其中，公司的OKR/KPI目標由員工和經理共同設定。基於事業群策略，公司要求KPI目標設定基於經理與員工的充分討論，並將共同討論的目標列入公司員工績效評估系統中，以供每季的"
13510,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""中租控股長期響應政府溫室氣體減量目標，"",""evidence_status"":""Yes"",""evidence_str"":""2024年遞交科學基礎減碳目標 ( Science Based Targets, SBT ) 承諾書， ｜ 目於2030年前溫室氣體排放量減少42%。""}<end_of_turn>
<eos>"
13511,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為提供人才最適職涯發展需求及有益組織發展，"",""evidence_status"":""Yes"",""evidence_str"":""瑞昱實施雙軌制度職涯晉升發展規劃，提供同仁在專業及發展取向、興趣志向考量上，而朝專精技術之研發專業工程職／行政業務管理之專業職或研發管理職／行政統籌管理職發展。""}<end_of_turn>
<eos>"
13512,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""計劃於 2025 年至 2029 年再交付 14 架波音 787 客機，屆時 787 機隊規模將達 30 架，包含 13 架續航力較遠的波音 787-9，主要將投入歐洲與北美航線，預計 2025 年將會開始提供皇璽桂冠艙、豪華經濟艙及經濟艙 3 艙等服務，以因應營運需求及增加競爭力；另有 17 架載客較多的波音 787-10，仍將維持現有的皇璽桂冠艙及經濟艙，主要飛航亞洲及大洋洲區域航線。"",""evidence_status"":""Yes"",""evidence_str"":""長榮航空迄 2024 年底營運機隊數為 84 架，包括 75 架客機及 9 架貨機。 ｜ 波音 787 較傳統客機減少 20~25% 之燃油消耗與碳排放，此節能客機可"
13513,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""期許能發揮永續影響力，支持減碳專案，取得高品質碳權，進一步促進低碳生產技術及創新產業發展，帶動綠色經濟循環。"",""evidence_status"":""Yes"",""evidence_str"":""2023 年所購買的國際碳權來自「潔淨水源」類型減碳專案，透過修復非洲國家當地水井及相關設施，協助當地居民取得乾淨的飲用水源，除了減少使用薪柴燒水殺菌造成之碳排放，並降低農村婦女長途跋涉取得乾淨水源需耗費的時間與精力，同時達到良好健康福祉、性別平等、潔淨水源與衛生及氣候行動等多項聯合國永續發展目標 (SDGs)。隨著碳權交易市場日益成熟，聯電已訂定碳權交易及折抵作業程序，標準化碳權內部交易及折抵流程，將碳權的驗證標準、核發年度、外加性、穩定性及附加效益等納入評估條件中，""}<end_of_turn>
<eos>"
13514,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""第一金控呼應聯合國永續發展目標(SDGs)，積極運用核心職能協助解決社會及環境問題，"",""evidence_status"":""Yes"",""evidence_str"":""2024年持續聚焦「綠色關懷」、「社會關懷」、「藝術文創」及「體育競技」四大公益策略，整合集團各子公司、第一銀行文教基金會及第一銀行志工服務隊資源，攜手客戶、供應商與非營利組織共同投入公益活動，除提升品牌形象及企業之社會價值，亦帶動整體營運成長。""}<end_of_turn>
<eos>"
13515,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""台積公司力行水資源永續管理，民國 113 年發布《水宣言》履踐水管理承諾，並將水資源正效益（Water Positive）納入全球廠區水管理的長期目標之一，透過使用再生水、開發與復育多元水資源，降低營運產生的環境衝擊，"",""evidence_status"":""Yes"",""evidence_str"":""民國 113 年完成 5 奈米及 3 奈米製程的再生水使用驗證，並於台南廠區全面導入；海外廠區 JASM 已復育地下水 500 萬立方公尺，並持續擴大範疇。此外，台積公司亦優化水汙防治效能，針對含全氟及多氟烷基物質（PFAS）的製程廢水導入新型吸附過濾技術，使 PFAS 平均去除率達 95%，促進環保並深化永續發展。""}<end_of_turn>
<eos>"
13516,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""將落實每年進行一次內部稽核及一次第三方外部稽核；而 TISAX 評估則每年進行一次內部稽核，以及每三年進行一次第三方外部稽核，提升資訊安全管理系統可靠性。"",""evidence_status"":""Yes"",""evidence_str"":""瑞昱於 2023 年導入 ISO 27001 標準及 TISAX 評估，並於 2024 年通過第三方評審、取得認證。""}<end_of_turn>
<eos>"
13517,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為持續精進製程控制、及早發現異常、避免品質事件對客戶的影響， ｜ 積極推動全員參與的品質文化，深化員工對品質職責的認知、持續精進品質相關知識與能力。"",""evidence_status"":""Yes"",""evidence_str"":""以「供應鏈管理、技術開發、晶圓製造、客戶服務」四大面向建構品質管理系統，建立內部品質稽核團隊，培育具備 ISO 9001 內部稽核員認證資格的人才，每年針對各廠區執行內部稽核，確保品質管理系統的有效性，成功通過 ISO 9001 或 IATF 16949 第三方驗證； ｜ 台積公司透過多面向管道與客戶建立緊密聯繫，運用統計製程管制、失效模式與效應分析等品質管理手法，監控產線運作以避免品質問題或產品缺陷，確保客戶獲得全面滿意的服務。針對供應鏈管理，台積公司以自身經驗引領合作夥伴持續改善，推動品質管理至供應商，並輔導其提升原物料品質；"
13518,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""本行期望能於 2025 年前提升兩性員工擔任初階管理職之比例，並維持男、女擔任初階管理職之比例平衡 ( 皆不超過 60% )，以提供兩性員工適性發展與平等的升遷機會。"",""evidence_status"":""Yes"",""evidence_str"":""因此 2024 年本行大部分員工類別之兩性佔比平衡度皆有所提升。""}<end_of_turn>
<eos>"
13519,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13520,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""聯電致力於「環境(E)、社會(S)、治理(G)」永續理念的持續推動，擬定中長期目標，期望創造企業與社會的和諧共榮。"",""evidence_status"":""Yes"",""evidence_str"":""經理人整體薪酬除了考量業界競爭力外，在固定薪酬與變動薪酬之評估要素中，亦包含發展永續環境與人才培育等，且將 ESG 績效納入變動薪酬評估要素，於達成訂定之 ESG 目標績效時增加一定比率之獎金，透過公司與經理人利益結合，使企業永續成為共同目標。""}<end_of_turn>
<eos>"
13521,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""客戶是驅動廣達持續創新與精進營運表現的核心動力。客戶的信任與合作不僅促使公司不斷提升產品與服務品質，也推動廣達在資訊安全、責任供應鏈管理及永續發展等面向持續進步。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13522,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""南亞科技明確宣示對各種職場不法侵害採取「零容忍」態度，禁止工作場所任何有形或無形的歧視騷擾行為，並期望子公司、供應商、合作夥伴皆能一同遵守。 ｜針對所有員工落實反歧視、反騷擾之教育訓練，以建立安全、有尊嚴、零歧視、零騷擾、互相尊重及包容且機會均等之職場文化。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13523,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""緯創致力於打造最佳職場環境， ｜ 朝著成為業界領先者的方向逐步邁進。"",""evidence_status"":""Yes"",""evidence_str"":""2023 年制定了緯創的多元、平等與共融政策 (DEI policy) 與推動計畫，從提升全體員工多元意識到改善各地組織制度，""}<end_of_turn>
<eos>"
13524,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""本公司透過每月符合性稽核及專案查核，確認各單位安衛管理執行成效及符合度，異常率逐年降低； ｜ 經年度檢討持續列入 2025 年稽核重點並加強高架作業及大型施工架台管理。"",""evidence_status"":""Yes"",""evidence_str"":""2024 年平均稽核異常數為 0.8 件 / 廠次，較近 3 年平均稽核異常總數為 0.92 件 / 廠低。""}<end_of_turn>
<eos>"
13525,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13526,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""中租控股落實企業人才永續發展為己任，致力營造一個互助、友善與健康的工作環境，提供海內外每位員工無論性別、國籍、種族、年齡、職級，都有多元的發展機會與學習管道，並提供具競爭力的薪酬福利與完善的績效管理制度，協助每位員工建構以永續發展為導向的職涯規劃，讓員工和中租控股一同成長。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13527,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""緯創透過 AI 強化數據決策，推動營運管理變革並深植 AI-Driven DNA 於企業文化與永續發展。"",""evidence_status"":""Yes"",""evidence_str"":""根據內部統計顯示，超過 50% 員工每週應用 AI 工具，滿意度超過 80%，展現 AI 在企業營運中的深度融入與效益。這項轉型不僅涵蓋硬體製造、軟體開發、業務營運，更延伸至經營管理、脫碳轉型，推動各類 AI 工具提升 ESG 績效，確保 AI 技術真正落地並發揮最大價值。""}<end_of_turn>
<eos>"
13528,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為擴大延攬具國際觀的全方位人才，聯電除由專人負責海外招募外，2024 年亦積極投入國際攬才與校園博覽會以拓展人才管道。"",""evidence_status"":""Yes"",""evidence_str"":""透過經濟部工業局辦理的「新南向國家攬才計畫」，聯電與馬來西亞、新加坡、菲律賓等東南亞國家的理工人才交流，推廣台籍半導體就業環境，藉由認識聯電，提升人才來台機率與誘因。並且，在 2024 年各大專院校校園博覽會成立海外專區，邀請海外據點之主管與 HR 共同參與，提供學生多語（英、日文）諮詢服務，在深耕校園關係之餘，亦為外籍生串連海外工作機會，拓展多元力量。""}<end_of_turn>
<eos>"
13529,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13530,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""計畫目標列入相關人員之年度績效考核，以促進各項安全防護計畫的落實，防止職業災害，保障同仁安全及健康。 ｜ 針對檢討項目提出改善建議，並將計畫列入年度目標執行，建構健康與安全的職場環境。"",""evidence_status"":""Yes"",""evidence_str"":""「職業安全衛生委員會」由總經理指派主任委員綜理會務，成員包含部門高階主管、職業安全衛生專責人員、從事勞工健康服務之醫護人員及勞工代表等；其中，勞工代表由本公司工會選派代表參與會議，每季定期召開會議，討論職業安全與健康風險議題， ｜ 每月記錄各項安全衛生管理計畫施行結果，彙整成年度結案報告，""}<end_of_turn>
<eos>"
13531,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""承諾於從事企業經營之同時，積極實踐永續發展，以符合國際發展趨勢。"",""evidence_status"":""Yes"",""evidence_str"":""和碩建立企業社會責任與安全衛生管理系統(PureCSR管理系統)，並於2022年經董事會通過後發布「永續發展實務守則」，規範範圍包括和碩聯合科技股份有限公司及集團整體營運活動。""}<end_of_turn>
<eos>"
13532,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""本公司積極推動各項友善職場性別平等等措施，提供生育及育兒補助協助員工達成工作與生活平衡。"",""evidence_status"":""Yes"",""evidence_str"":""2024 年獲臺北市政府「友善育兒事業獎–標竿企業獎」，並受邀至金管會性別平等專案小組分享推動性別主流化措施及作法。""}<end_of_turn>
<eos>"
13533,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""國泰金控承諾 2050 年金融資產淨零排放，"",""evidence_status"":""Yes"",""evidence_str"":""向科學基礎減碳目標倡議組織 (SBTi) 承諾淨零碳排目標，已於 2022 年通過中期科學基礎減碳目標審核，並藉由每年監測氣候高風險因子與檢視投融資組合碳排放情形，每 5 年調整減碳目標，以確保達成金融資產淨零排放之長期目標。""}<end_of_turn>
<eos>"
13534,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""亦訂定商務差旅（國內高鐵及海內外航空）減量目標，每年較前 1 年度減少 3%。"",""evidence_status"":""Yes"",""evidence_str"":""本集團 2024 年「範疇三」盤查類別計 12 種，經第三方查證的「範疇三」類別計 10 種。""}<end_of_turn>
<eos>"
13535,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""我們將依循各營運據點獨特的法規脈絡與商業實踐，持續深化標準合約的在地化落實。此 ｜ 此一策略不僅是將集團的全球承諾轉化為在地的具體行動，更確保了每一位派遣同仁，無論身在何處，都能獲得一致且堅實的權益保障。我們致力於樹立人權管理的典範，並堅信「以人為本」的永續理念，是驅動企業創造長期價值、邁向卓越運營的核心引擎。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13536,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""因應人工智慧相關應用快速發展，台積公司持續擴充研發動能， ｜ 秉持「技術領先、卓越製造、客戶信任」三大競爭優勢，台積公司除謀求本業最大成就，亦積極履行企業公民責任，"",""evidence_status"":""Yes"",""evidence_str"":""以領先業界的 3 奈米、2 奈米與 16 埃米等先進製程技術，支持客戶需求並實踐創新價值。""}<end_of_turn>
<eos>"
13537,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""集團持續推動供應鏈透明與責任採購，與供應商合作打造無衝突、合規且永續的礦產供應鏈，實踐企業社會責任，落實人權與環境保護的國際承諾。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13538,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13539,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""每年定期檢視重大議題政策之落實與目標達成率，以優化內部管理方針與定性及定量目標；並於次期重大議題鑑別後比對前後期議題差異性，調查差異原因並報導於報告書中。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13540,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""未來，合庫將持續遵循 SDGs、責任投資原則（PRI）、責任銀行原則（PRB）、永續保險原則（PSI）等國際倡議，持續落實永續策略藍圖，推動永續發展策略，以提升企業治理與韌性，並協同利害關係人，共同達成「企業永續績、環境永續、社會永續」之願景。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13541,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""也希望未來能夠爭取與其他政府部門的合作機會。"",""evidence_status"":""Yes"",""evidence_str"":""2024 年已與高雄市農業局以專案方式進行合作管理 438 公頃的林地，""}<end_of_turn>
<eos>"
13542,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""致力建置完善的培訓系統及具競爭力的薪酬福利制度，同時打造多元、平等、友善的職場環境，期許員工與企業共榮成長。"",""evidence_status"":""Yes"",""evidence_str"":""基層同仁、中高階主管都各有清晰的學習發展路徑與課程規劃，我們並透過人才規格定錨與盤點，鑑別高潛人才施以重點培訓，厚植管理梯隊接班人才庫。此外，戮力提升全員永續素養，透過剛性課程、軟性刊物等，建立同仁永續基礎認知、專業知能、或永續前瞻思維。永豐在人才發展的投入與成效，獲得2024年金融研訓院菁業獎「最佳人力發展獎」優等肯定。而在對於金融弱勢族群的支持上，我們持續創新發展普惠金融商品與服務，運用數位科技優化可及性與客戶使用便利性，並結合永豐慈善基金會，自2023年起每年公開徵選出10家具在地特色、能發揮社會影響力"
13543,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""中長期目標採取方針："",""evidence_status"":""Yes"",""evidence_str"":""為達成長期目標平均維修交貨天數少於 30 天，我們啟動了以下中長期方案。預測維修需求建立及時的 RMA 備品：建立數據分析團隊，利用大數據技術分析過去的維修數據，預測未來的維修需求，以提前備好相應的備品和資源，減少維修交貨天數。技術培訓強化：在中期內加強全球產品維修技術培訓，確保不同地區的技術水準保持一致，進一步提升維修效率。""}<end_of_turn>
<eos>"
13544,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13545,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13546,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""預計2030年將累積50處據點取得綠建築標章，"",""evidence_status"":""Yes"",""evidence_str"":""從2010年起組成「綠建築標章取得計畫」團隊，陸續改造自有行舍為綠建築，截至2024年底已取得38處，包括改造35處舊行舍得內政部綠建築標章(含29處鑽石級、1處黃金級、1處銀級、1處銅級及3處合格級)，以及2處新建大樓取得黃金級綠建築標章，海外首處則係2021年倫敦分行大樓取得英國建築研究機構(BRE)PASS級綠建築標章，""}<end_of_turn>
<eos>"
13547,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""台達依調適與減緩兩面向因應氣候相關風險，持續開創發氣候變遷商機。"",""evidence_status"":""Yes"",""evidence_str"":""並以「企業自主減碳」、「揭露氣候變遷資訊」、「參與氣候政策」、「轉型電動車與普及充電設施」以及「推動 100% 再生電力」為策略，由內而外展開行動。""}<end_of_turn>
<eos>"
13548,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""我們訂定聯華電子生物多樣性暨不毀林承諾，承諾定期進行生物多樣性風險評估，按優先次序訂定目標採取避免、最小化、修復、抵銷等減緩措施，降低生態衝擊。以 2050 年達成環境生態淨正向影響 (Net Positive Impact) 及無毀林 (no gross deforestation) 為目標，積極與供應商、外部利害關係人合作，響應聯合國《生物多樣性公約》(Convention on Biological Diversity, CBD) 倡議。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13549,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13550,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13551,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為保障員工權益，長榮航空訂有勞工申訴處理辦法，員工得依正式申訴管道反應問題，後續公司將會妥善地與員工溝通協調，以取得勞資雙方認同。"",""evidence_status"":""Yes"",""evidence_str"":""2021 到 2024 年經由正式申訴機制提交的勞工實務問題申訴共有 46 件，其中新增案件主要為訓練賠償款及薪資核敘方式等相關事項爭議，未來將加強勞資雙方僱用條件溝通，以預防相關勞資爭議再發生，而面對已發生的申訴案，採取代理性和平方式協調解決。""}<end_of_turn>
<eos>"
13552,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13553,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""修正「公平待客原則策略」，增訂推行友善服務措施應考量之面向，及對董事、負責人、高階管理人員、分行主管及櫃檯人員應實施金融友善相關教育訓練，且應對績優分行予以獎勵等規定。 ｜ 訂定商業行銷當事人行使拒絕權利時銀行應注意事項，並建立重大客訴及重大金融消費爭議案件處理之督導機制。每季追蹤公平對待高齡客戶服務措施之執行情形，提報公平待客原則推動委員會。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13554,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""遠傳透過利害關係人溝通管道定期蒐集、調查利害關係人對遠傳意見和觀點，以持續優化利害關係人／社區溝通策略。"",""evidence_status"":""Yes"",""evidence_str"":""例如以基地台設置議題而言，遠傳希望能進一步了解社區居民對遠傳的溝通是否滿意，在宣導會後有提供會後滿意度問卷進行調查，並將相關建議納入次舉辦宣導會時的考量。同時，遠傳在 2024 年處理了 143 件基地台抗爭事件，並透過電磁波宣導會等活動，收集民眾對基地台電磁波的意見和疑慮，以便滾動式調整和相關策略。""}<end_of_turn>
<eos>"
13555,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""面對全球氣候變遷風險，積極接軌國際規範推動永續金融，遵循 PRI、PRB、PSI 等，訂定永續金融政策，持續強化 ESG 與營運政策之連結。"",""evidence_status"":""Yes"",""evidence_str"":""遵循 PRI、PRB、PSI 等，""}<end_of_turn>
<eos>"
13556,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""台泥持續精進水泥及混凝土產品的減碳技術，未來台灣據點100%生產銷售低碳產品。"",""evidence_status"":""Yes"",""evidence_str"":""均已符合低碳水泥標準，""}<end_of_turn>
<eos>"
13557,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""持續朝 2030 年減量 60% 的 SBT 目標邁進，"",""evidence_status"":""Yes"",""evidence_str"":""2024 年度研華主要營運據點及製造廠區平均每單位營業額的溫室氣體排放量 ( 範疇一及範疇二 ) 為 0.440 噸 CO2e/ 百萬元台幣，分別較 2019 及 2023 年度平均每單位營業額的溫室氣體排放量降低 28.0% 及 4.9%，""}<end_of_turn>
<eos>"
13558,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13559,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""長榮航空依據國際航空服務協會制定的空廚衛生標準評鑑表，每年皆針對全年供餐空廚進行衛生查核，"",""evidence_status"":""Yes"",""evidence_str"":""2024 年查核率為 100%。""}<end_of_turn>
<eos>"
13560,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13561,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""每年均設定環境保護目標並訂定執行方案。"",""evidence_status"":""Yes"",""evidence_str"":""推出「綠色能源產業貸款」，協助綠色能源產業發展。   ｜ 推出「節能產業第一推手」融資專案，為國內首家針對ESCO產業提供融資專案之銀行業。  ｜ 發起「有機農業輔助計畫」，發行國內首張結合「有機樂生」與「大地環保」概念的公益聯名卡，攜手客戶輔助人力、財力缺乏之有機小農，與客戶一同愛護台灣土地。   ｜ 推出綠能科技、新農業及循環經濟等「新創重點產業優惠貸款專案」，協助更多新創重點產業取得營運資金。  ｜ 建置2處太陽能分行及6處太陽能廣告看板。  ｜ 189處營運據點完成室內空氣品質自主管理，並於8處營運據點建立室內空氣品質即時監測系統。  ｜ 購置電動公務機車，降低二氧化碳排放量。  ｜ 辦理環保節"
13562,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""透過不間斷地向董事進行教育訓練，由上而下有效建立風險管理文化及持續落實公平待客原則。"",""evidence_status"":""Yes"",""evidence_str"":""「公司治理專題講座 - 公平待客及洗錢防制進修課程」、「企業淨零轉型新路徑！深藏不露的減碳大軍 - 海洋藍碳」、「以風險管理推動企業永續發展」、「公司治理論壇 - 金融防詐，破解最新詐騙鏈」等主題。另亦委請保發中心舉辦「公司治理專題講座—組織韌性關鍵趨勢：數位信任 ( 資安 ) x 永續發展」1.5 小時之主題課程，由全體董事共同參與，就資安議題為充分說明。2024 年全體董事進修總時數逾 100 小時 ( 平均進修時數逾 10 小時 )。""}<end_of_turn>
<eos>"
