id,evidence_status,evidence_status_raw,filter_passed,prediction_source,postprocess_reason
13645,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為了使產品品質符合綠色環保規定，"",""evidence_status"":""Yes"",""evidence_str"":""本公司制定了進料檢驗作業程序及螢光 X 射線有害物質分析儀，以非破壞檢測方式來偵測原物料、包耗材與製程中半成品、出貨成品之有害物質之含量。亦要求供應商在生產及產品中不得使用或含有禁用物質，並要求簽署屬環境保護證書 ( 不使用證明 )，以確保產品均可符合 RoHS、REACH 等相關環保法規要求。""}<end_of_turn>
<eos>"
13646,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""瑞昱作為全球半導體產業的指標性關鍵供應商，與供應鏈夥伴協同合作打造責任供應鏈，是瑞昱永續管理的關鍵指標之一。"",""evidence_status"":""Yes"",""evidence_str"":""瑞昱針對供應商制定《供應商評鑑辦法》及《供應商產品品質稽核辦法》等相關永續管理程序，並進行供應商評鑑、稽核、評比、風險評估等。""}<end_of_turn>
<eos>"
13647,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""我們針對提供不同服務的供應商展開相對應的低碳方案； ｜ 以達成 2030 年單位產出耗電量降低 20% 的目標，積極引導整體能源管理方案的優化應用，同時日月光投控亦推動供應鏈再生能源聯合採購專案，調查供應商再生能源需求，協助供應商擴大再生能源採購來源，致力建構低碳且具韌性的供應鏈網絡體系。"",""evidence_status"":""Yes"",""evidence_str"":""於原物料供應商，我們透過提高原物料使用效率、要求供應商導入低碳製程或替換低碳材料、提高使用再生礦物降低對金屬礦物的依賴等做法，降低原物料供應商在其生產階段的碳排放，驅動碳排減量，並要求重要減碳議合原物料供應商於 2035 年達成溫室氣體減量 20% 的目標；而機台設備供應商，我們攜手供應商夥伴並發布「設備能源管理白皮書」，同時將節能要求納入"
13648,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為落實淨零轉型與永續發展政策，"",""evidence_status"":""Yes"",""evidence_str"":""2021 年至 2024 年共辦理 82 場教育訓練及外訓遴派課程，參訓人數計 9,324 人次，總時數達 378.98 小時。""}<end_of_turn>
<eos>"
13649,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""響應金管會綠色及轉型金融行動方案，及因應國際供應鏈管理趨勢，中信銀行結合永續金融產品服務與減碳技術，攜手工研院協助客戶供應鏈議合管理，更是業界唯一參與「高雄金融科技創新園區」跨域創新實證金融業者，鏈結綠色金融與科技創新，共同邁向淨零轉型。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13650,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13651,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為了更進一步提升顧客使用體驗及便利性，"",""evidence_status"":""Yes"",""evidence_str"":""2022 年 11 月導入同業首創之智能客服語音輸入，透過先進的語音辨識功能結合 AI 智能客服，提供更便利的查詢服務；2023 年 0800 語音專線亦整合智能客服，進一步提升顧客體驗，讓車主能更便捷地獲取服務資訊，強化用車體驗與行車安全；同年，TOYOTA 顧客服務中心透過深刻理解顧客需求、用心聆聽建議並有效解決問題的流暢服務設計，榮獲第二屆「臺灣客服中心評鑑」金獎肯定；2024 年，智能客服受理比例突破七成，客服中心同步啟動內部轉型，導入知識管理系統，提升客服人員應對效率，確保顧客能獲得更快速、精準的服務，進一步優化整體服務體驗。Lexus 亦於 2020 導入 Smart Center，透過與 LEXUS LINK 智能車載系統的結合，從被動接受顧客聲音"
13652,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""未來，聯電將持續透過社會公益效益評估，讓參與的夥伴了解節能服務之效益及實質貢獻外，亦作為內部持續檢討的精進參考。而聯電也期許透過節能服務推廣及深入執行，能促進相關知識教育的交流、導入綠能環保技術，並提升社福機構對環境變化的韌性，共同打造永續城鄉。"",""evidence_status"":""Yes"",""evidence_str"":""自 2016 年成立以降，聯電節能服務隊累計服務 81 家單位。2024 年共服務 11 家機構，包含 7 家弱勢機構及 4 家社區單位（學校、醫院、公司）。""}<end_of_turn>
<eos>"
13653,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13654,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13655,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""大立光為響應 ESG 永續發展行動，透過三井住友銀行 Sumitomo Mitsui Banking Corporation 及台北富邦商業銀行，將部分外幣存為綠色存款。這筆資金，銀行只融資給再生能源領域及對供應鏈或環境友善等的項目上，以共同實踐對環境、社會的永續發展。"",""evidence_status"":""Yes"",""evidence_str"":""透過三井住友銀行 Sumitomo Mitsui Banking Corporation 及台北富邦商業銀行，將部分外幣存為綠色存款。""}<end_of_turn>
<eos>"
13656,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""緯穎重視員工福祉與多元共融，致力於打造健康職場並促進員工成長。"",""evidence_status"":""Yes"",""evidence_str"":""我們在職場健康與安全方面獲得衛福部「績優健康職場與優良推動人員 - 性別健康友善獎」的肯定。 ｜ 我們持續推動性別平權，透過 Wiwynn Women in Tech (WWIT) 舉辦多場活動與講座，打造友善分享、相互支持與成長的環境，幫助同仁持續發揮自我價值，在各自領域發光發熱。""}<end_of_turn>
<eos>"
13657,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13658,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""統一超商也致力於取得自有商品之相關標章； ｜ 為了讓消費者方便選購，統一超商亦致力於將相關標章於商品外包裝上清楚呈現，"",""evidence_status"":""Yes"",""evidence_str"":""在 2024 年，統一超商之自有商品原物料經外部檢驗，確認 100% 自有商品中皆無基因改造之成分。 ｜ 2024 年在自有商品中，外包裝上標有「未含有基因改造成分」標籤之商品營收為 113,508 仟元。""}<end_of_turn>
<eos>"
13659,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13660,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""助力 2050 碳中和目標。"",""evidence_status"":""Yes"",""evidence_str"":""透過電解捕獲 CO₂ 生產合成氣 (CO+H₂)、氯氣及液碱， ｜ 目前已成功研發合成耐強鹼有機金屬框架 (MOF)，可提升 CO₂ 電解槽性能，""}<end_of_turn>
<eos>"
13661,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13662,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""智邦於 4 月導入 ISO 20400 永續採購指南，各相關單位共同檢視是否符合永續採購的概念與規定，改善流程與文件預定於 2025 年完成認證。"",""evidence_status"":""Yes"",""evidence_str"":""智邦於 4 月導入 ISO 20400 永續採購指南，各相關單位共同檢視是否符合永續採購的概念與規定，改善流程與文件預定於 2025 年完成認證。""}<end_of_turn>
<eos>"
13663,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""南亞科技特設永續發展委員會，從上至下依循國際準則及相關法令，持續推動各面向的永續發展政策與人權保障措施，並進行風險評估與管理，建構包容性與多元友善之職場。"",""evidence_status"":""Yes"",""evidence_str"":""「永續發展委員會」始於 2018 年成立，由總經理擔任主任委員，協理級 ( 含 ) 以上高階經理人擔任委員，另於總經理室設有『永續發展暨風險管理組』之專責組織，擔任秘書處單位。2022 年，為提升公司永續發展管理層級，於董事會轄下設置「永續發展委員會」，並整併原風險管理委員會，原內部之委員會分別改為『永續發展推動中心』及『風險管理推動中心』。「永續發展委員會」除了整合與監督公司治理、經濟、社會及環境永續四大面向的執行進度與成效，並針對複雜情勢，進行風險鑑別、檢討與管理，便可控"
13664,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""提升資源使用效率｜ ｜ 廢熱轉換｜ ｜ 低碳產品｜ ｜ 配合市場偏好發展｜ ｜ 建立企業韌性："",""evidence_status"":""Yes"",""evidence_str"":""使用更有效率的生產設備，減少用電、用水或廢棄物產生；或使用更高效率的建築，如水冷式煙囪（武漢工廠）、綠建築（越南工廠）等。購買綠電或建置再生能源：因應低碳產品或法規趨勢，奇鋐逐步購買綠電、相關憑證或是建置太陽能板發電等，降低產品碳足跡，提升同業間的競爭力。廢熱轉換：將產品或生產設備散出的熱能進行轉換與運用。低碳產品：發展低碳、生命週期長的產品，除了本身產品碳足跡小以外，做到能提升客戶產品的使用效率，提升奇鋐的產品競爭力。配合市場偏好發展：進入新市場，投入新能源產品，如光伏逆變器的散熱、電動車/充電樁的散熱等。綠色貸款：銀行藉由奇鋐"
13665,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""聯發科技致力於透過科技創新幫助人們解決問題以提升生活品質，打造更好的世界。 ｜ 我們相信創新是企業永續成長的原動力，透過發明與創新持續提供最具競爭力的產品與服務，連結每一個使用者共創美好生活的無限可能。聯發科技近年持續投入在先進研發及新領域從未歇息，"",""evidence_status"":""Yes"",""evidence_str"":""2024 年投入研發投資金額新臺幣 1,320 億元，近三年累計投入研發投資金額約新臺幣 3,600 億元，持續帶領 5G、無線通訊及 AI 產業聚落走向全球，推動數位變革。""}<end_of_turn>
<eos>"
13666,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為活絡部門氣氛，促進團隊凝聚，"",""evidence_status"":""Yes"",""evidence_str"":""2024 年聯電台灣廠區配合公司慶系列活動，舉行團隊競賽活動，子公司聯芯亦舉辦球類競賽，和艦則是舉辦趣味競賽如端午包香包套圈比賽，趣味運動會，K歌大賽，聖誕派糖等活動。透過活動的過程為聯電團隊持續注入凝聚能量。除了趣味性的競賽，聯電台灣廠區亦配合幸福職場專案，舉辦專業性球類競賽如 U Gym 盃 - 羽球賽、籃球賽等，同時兼顧眷屬福利舉辦親子系列課程，讓眷屬也能一同參與。""}<end_of_turn>
<eos>"
13667,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""承諾導入SBT科學減碳方法，設定有助於控制全球升溫不超過1.5℃的減碳目標。承諾至2030年範疇一及範疇二減碳達較2022年減少42%，範疇三減少25%。"",""evidence_status"":""Yes"",""evidence_str"":""導入TCFD以揭露公司氣候風險及機會、採行SASB永續揭露標準，以全面展現績效及價值相關的承諾及政策，廣達透過新人訓練，內部公告及相關課程與員工溝通，完成率100%。""}<end_of_turn>
<eos>"
13668,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為了滿足產品的高壽命低耗能、生命週期短、少量多樣等特性，聯電積極推動數位轉型和數位優化的創新作法，以實現高效工作流程、快速量產、生產週期短、產能調配彈性和綠色製造等需求。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13669,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""期望聯合研發中心能成為智慧製造的重要基地，並為學生提供理論實踐的學習與實驗場域。"",""evidence_status"":""Yes"",""evidence_str"":""緯創與陽明交大共同規劃了「智慧與綠能產業創新聯合研發中心」，涵蓋專案如「智慧PCBA 生產區」、「工業物聯網實驗室」和「智慧自動化實驗室」。""}<end_of_turn>
<eos>"
13670,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13671,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為響應主管機關杜絕金融詐騙之決心，本公司致力於「第一線從業人員」培力，目的讓第一線從業人員成為防詐尖兵，"",""evidence_status"":""Yes"",""evidence_str"":""2024 年透過積極進行及參與多樣化之防制詐騙宣導活動，由本公司法務單位指派專業律師透過訓練課程、會議宣導與專題發表等形式，向本公司內勤同仁、業務同仁、公平待客督導主管與社會大眾不同受眾，從認識詐騙層面宣導詐騙之樣態與可採取之預防方式，也從阻詐層面分享基層金融從業人員之關懷話語。相關防詐宣導活動請詳 1.3 利害關係人溝通章節。""}<end_of_turn>
<eos>"
13672,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""承諾定期專責管理與優化，強化對氣候變遷之風險控管，並定期追蹤各項永續策略達成度，攜手合作夥伴朝 2050 年「碳中和」的長期目標努力邁進，以追求公司永續發展。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13673,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""透過金控 ESG 小組之永續發展推動策略及各子公司核心業務結合之 ESG 推動目標，每年於永續發展委員會會議滾動檢視、審議通過後據以執行，以此模式逐漸展現本集團各子公司在其專業領域推動 ESG 之績效。"",""evidence_status"":""Yes"",""evidence_str"":""分為「永續治理」、「金融服務」、「員工培育」、「環境永續」、「社會共好」等 5 個工作小組，小組設有負責人及總幹事推動相關業務。""}<end_of_turn>
<eos>"
13674,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""同步展開供應商氣候以及自然與生物多樣性之風險評估，全面檢視供應鏈短中長期的潛在災害風險，攜手供應商展開減緩與調適行動，確保營運穩定與提升氣候韌性。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13675,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""聯發科技天璣以專業無畏的精神在旗艦影像技術上持續突破，用刷新視覺體驗的手機影像呈現人類對探索極限的執著與熱愛，詮釋了人與自然和諧共生的永恆主題。"",""evidence_status"":""Yes"",""evidence_str"":""聯發科技攜手全球紀實娛樂領導品牌 Discovery 探索頻道，在桂林陽朔舉辦了以「越極境，見芯境」為主題的天璣影像展活動。透過搭載天璣 9300 系列旗艦晶片智慧手機的鏡頭，展現了陽朔壯美瑰麗的山河圖景，並以獨特的視角和專業的拍攝手法記錄了攀岩愛好者不斷超越自我的挑戰時刻。""}<end_of_turn>
<eos>"
13676,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""未來持續響應國家淨零排放政策，逐步提高再生能源使用比重。"",""evidence_status"":""Yes"",""evidence_str"":""配合政府 2050 淨零排放，推動能源轉型政策，合庫銀行 17 處據點已完成設置太陽能板發電系統，實際總發電量達 484,618 度，取得 402 張再生能源憑證，減少碳排放量約 229.71 公噸 CO₂e，相當於 0.59 座大安森林公園的年吸碳量，另 4 處據點太陽能板發電系統建置中，累積共 21 處據點建置太陽能板發電系統，預估年發電量約達 86.13 萬度，可減少碳排放量約 408.26 公噸 CO₂e，相當於 1.06 座大安森林公園的年吸碳量；另已採購 2,446.47 萬度再生能源，2024 年"
13677,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""未來，也將持續優化課程設計，加入不同主題關於風險管理的相關內容，確保員工能在瞬息萬變的外部環境中，能保持前瞻性思維與高度風險意識，為公司永續發展奠定堅實基石。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13678,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""強化公司整體治理效能。"",""evidence_status"":""Yes"",""evidence_str"":""依據相關法令規章及股東會賦予之職權，制定並遵循各項法規與辦法，並負責擬定、監督及核准公司整體永續發展策略及 ESG 資訊之報導。 ｜ 獨立董事之資格與遴選，亦符合《公開發行公司獨立董事設置及應遵循事項辦法》，並依據中華電信《公司治理守則》第二十四條進行辦理，""}<end_of_turn>
<eos>"
13679,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""台灣及中國大陸水泥廠：加入EP100，設定2040年能源生產力相較2016基準年提升50%"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13680,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""（未來預計研發導入40%~50%回收鋼的鋼材）。 ｜ 並繼續驗證35% OBP料的量產可行性。"",""evidence_status"":""Yes"",""evidence_str"":""部分機構產品採用50~60% PCR的塑膠原料與含20%回收鋼的鋼材（ ｜ 風扇13% OBP海洋回收料在部分機種測試通過，並成功導入量產， ｜ 散熱器使用再生銅管，可減少超過95%的固體廢棄物，能耗僅為原生銅的10%~20%，碳排放量不到原生銅管的40%。""}<end_of_turn>
<eos>"
13681,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""與供應商合作將材料存放在聯電倉庫與供應商鄰近本公司生產廠區週邊倉庫，並提高安全庫存水位，來滿足緊急需求與縮短應變時程，有效降低缺料風險；並依「風險評估作業」、「營運衝擊分析作業」、「事件應變計畫」及「物料緊急採購作業」四項主題制定公司作業規範。持續建立替代供應商，定期執行對供應商供料能力、供料彈性與產地對應天然災害風險機制等評鑑，現有事件發生，如遇緊急狀況，將啟動緊急應變機制，依「事件應變暨營運持續計畫」及「物料緊急應變處理」。發展與建置供應商風險監控平台，7 × 24 小時監控供應商產區位置的天然災害與各種政經風險，遇有風險事件發生影響供貨穩定者，可立即透過現有供應商與各廠區儲存貨進行統籌調配因應供需問題，並啟動降險機制進行應對。"",""evidence_status"":""Yes"",""evidence"
13682,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""期許藉由主管機關及公會的力量，共同邁向 2050 淨零排放目標。"",""evidence_status"":""Yes"",""evidence_str"":""兆豐金控於 2023 年 4 月簽署科學基礎減碳目標倡議 (Science Based Targets Initiative, SBTi) 承諾，除參考 PCAF 方法學計算範疇三投融資碳排放，亦依據 SBT 方法學設定具體減碳目標及路徑，將目標提交 SBTi 審核，並於 2024 年 6 月通過短期目標 (Nearterm) 設定及承諾淨零目標 (Net-zero)。兆豐金控於 2024 年訂定《政策影響力宣言》，要求集團各公司擔任學 / 協 / 公會代表參與遊說活動，若屬遊說政策諮詢或涉及氣候變遷等重大永續議題，應審慎評估並陳報董事長後指派對應之內部單位參與，承諾於擔任學 / 協 / 公會代表參與遊說活動期間，能有效監督或審查遊"
13683,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13684,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""促使集團法令遵循工作能獲得有效之傳達並落實執行。"",""evidence_status"":""Yes"",""evidence_str"":""2024 年共召開 4 次集團法令遵循委員會，研議內容包括集團法令遵循制度執行結果、同業裁罰案件自我檢視結果、法令遵循專案訪查結果、集團洗錢及資恐風險評估結果、集團個人資料安全維護執行情形、《華南金融控股股份有限公司檢舉制度作業要點》修正條文、近期影響各公司業務之重要法規因應，以及集團法令遵循暨防制洗錢及打擊資恐策略規劃之執行情形等事項，""}<end_of_turn>
<eos>"
13685,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""公司一直致力於減少水資源的消耗， ｜ 同時，公司定期組織團隊對水管網進行巡檢，減少“跑、冒、滴、漏”現象；重視水資源的重複利用，將已經使用過的水，通過中水，"",""evidence_status"":""Yes"",""evidence_str"":""各廠區依所在地水資源實際及節水工作基礎設置節水目標，確定節水行動重點和發展方向，安排策劃和執行節水方案。各廠區設置水錶，透過用水數據與節水目標定期檢討用水效率，減少浪費。 ｜ 同時，公司定期組織團隊對水管網進行巡檢，減少“跑、冒、滴、漏”現象；重視水資源的重複利用，將已經使用過的水，通過中水，""}<end_of_turn>
<eos>"
13686,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""永續金融先行者聯盟將持續扮演重要的協調者角色，促進各方的意見交流，協助主管機關制定與推動更具前瞻性且符合市場需求的政策，邁出更堅實的步伐，為實現 2050 淨零的目標貢獻力量。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13687,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""本公司持續關注不同類型船舶替代燃料 ( 如生質燃油、甲醇、氨、氫 ) 之技術成熟度、供應鏈垂直整合之完整性及國際環保法規之發展。"",""evidence_status"":""Yes"",""evidence_str"":""本公司已簽訂 5 艘 15,500 TEU 級 LNG 雙燃料貨櫃船，預計 2026 年起陸續投入營運，LNG 燃料碳排放相較於傳統燃油減少約 20%，並且為現階段發展成熟度較高的替代燃料，透過選擇更潔淨的 LNG 動力雙燃料船作為新造船規劃，同時，規劃使用符合國際永續發展與碳驗證 ISCC(International Sustainability & Carbon Certification) 製程認證之生質燃油替代傳統油品，預計可較傳統燃油燃料減少船舶燃料全生命周期 (well-to-wake) 碳排放量約 20%，以期減少碳排，提升整體船隊營運競爭力。2024 年起已陸續安排種子船員取得 LNG 基礎與"
13688,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""並推動董事績效評估作業，安排所有董事持續進行公司治理課程進修。"",""evidence_status"":""Yes"",""evidence_str"":""2024 年持續協助提供董事法令資訊， ｜ 2024 年所有董事均完成 31 小時以上之進修課程，全體董事共 370 小時進修課程，平均每位董事進修時數為 41 小時，""}<end_of_turn>
<eos>"
13689,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13690,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13691,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13692,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13693,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""和泰汽車將人身安全放在首位，人人安全、無交通事故傷亡的社會就是我們的目標，我們具備了整合的安全管理概念，透過安全碰撞試驗、駕駛模擬機、安全測試用人體模型的輔助，希望大幅提升產品的安全性能。旗下各品牌車型車款並導入各項主被動式防護系統、安全駕駛輔助系統、煞車/懸吊系統、高剛性車體設計等，並持「安全為先」的理念，提供最完善的主被動全方位安全防護。"",""evidence_status"":""Yes"",""evidence_str"":""旗下各品牌車型車款並導入各項主被動式防護系統、安全駕駛輔助系統、煞車/懸吊系統、高剛性車體設計等，""}<end_of_turn>
<eos>"
13694,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""持續增加使用再生能源之比重，落實環境永續發展政策， ｜ 配合金管會先行者聯盟承諾事項與本集團承諾之SBT近程減碳目標(已通過SBTi驗證公布於其官網)；"",""evidence_status"":""Yes"",""evidence_str"":""自2020年即組成「綠建築標章取得計畫」團隊，至2024年底已改造35處舊行舍取得內政部綠建築標章(含29處鑽石級、1處黃金級、1處銀級、1處銅級及3處合格級)，以及2處新建大樓取得黃金級綠建築標章，2021年倫敦分行大樓取得英國建築研究機構(BRE) PASS級綠建築標章，2024年總計所有綠建築大樓之年減碳量達2,963公噸CO2e。 ｜ 於本集團永續發展委員會-責任金融小組2025年中短中長期目標與執行方案中訂定各單位針對範疇三"
13695,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""掌握氣候變遷減碳商機：透過研發與創新提供減碳或低碳排應用的產品與服務，協助新客戶及既有客戶達成減碳承諾及目標，企業新產品與服務銷售提升。"",""evidence_status"":""Yes"",""evidence_str"":""不僅降低終端客戶使用階段的碳排，同時協助品牌客戶降低範疇三的碳排，讓網路傳輸量提升與能耗脫鉤。   ｜ 從公司自身的運營減碳經驗，整合研發核心技術，機電熱最適化搭配，結合 IOT 及 AI 運用，提供新產品。""}<end_of_turn>
<eos>"
13696,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""致力於低碳建材的創新研究， ｜ 預計於2025年完成產線升級工程，提升能源使用效率，展現傳統走向永續的轉型決心。"",""evidence_status"":""Yes"",""evidence_str"":""2025年宣布投入1.55億歐元建置新研發中心，著重於低熟料水泥開發、碳捕獲和替代燃料等技術，以及再生混凝土、3D 列印技術的應用。 ｜ 廠區更通過歐盟生態環境管理及稽核制度(European Eco-Management and Audit Scheme, EMAS)認證，""}<end_of_turn>
<eos>"
13697,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為響應臺灣 2050 淨零轉型的治理基礎，加速推動節能減碳，"",""evidence_status"":""Yes"",""evidence_str"":""玉山於 2023 年開始規劃並導入範疇一 & 範疇二內部碳定價，首先訂定碳費價格，將碳費的概念融入節能作為的成本效益，並透過溫室氣體盤查分析各單位碳排放與碳費資訊。2024 年於國內所有據點推動內部碳定價，將排碳成本納入日常營運，使各單位意識到須將碳排放視為成本，藉此引導各部門建立碳排管理作為。""}<end_of_turn>
<eos>"
13698,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13699,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""將比 1% 的比例再加多聘 2 位名額，並透過政府就業輔導機構，積極關注身心障礙者履歷，持續維持身障員工比例，盡到企業照顧社會身障人士的就職機會。"",""evidence_status"":""Yes"",""evidence_str"":""依據台灣「身心障礙者權益保障法」，針對企業進用具有就業能力之身心障礙者人數，不得低於員工總人數 1%。若加權總值未達標準，公司需定期向勞工主管機關之身心障礙者就業基金會繳納「差額補助費」。研華依法應聘僱 37 位身心障礙人士，截至 2024 年底已聘雇 36 名身障者，聘用加權佔比尚有差額 1 位；期間可能會有身障人員異動，為維持身障員工 1% 的比例，""}<end_of_turn>
<eos>"
13700,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""目標設定變更以2020年為基準年，每年與基準年相比減2%用電、3%耗水量、2%廢棄物量並增加節約影印紙用量減5%為目標進行，逐年推動減量方案，確實達成改善效益。"",""evidence_status"":""Yes"",""evidence_str"":""2020年導入ISO 14064-1溫室氣體盤查，積極控制及減少企業產生的碳排放量，並於2023年擴大ISO 14064-1溫室氣體第三方查證達全台及中國大陸，2024年盤查全控股公司。""}<end_of_turn>
<eos>"
13701,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13702,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""以具體行動證明保護金融消費者的決心。"",""evidence_status"":""Yes"",""evidence_str"":""合庫銀行自 2023 年起導入英國標準協會 (BSI)「ISO 10002 客訴品質管理」，參考國際間申訴處理機制規範及作法，全面檢視客戶申訴案件，並要求權責處理單位需探究客訴發生根本原因及落實執行矯正措施，另為確保客戶訴求獲得適當處理或回應，自 2024 年起除於結案後 30 日內追蹤客戶是否就同一投訴事由再提後續意見，並就其中未取得共識之案件持續辦理追蹤，""}<end_of_turn>
<eos>"
13703,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
