id,evidence_quality,evidence_quality_raw,evidence_quality_source,evidence_quality_reason
13498,Clear,0,bert_multitask,score_clear=0.98983884;score_not_clear=0.00896403;score_misleading=0.00119712
13499,Clear,0,bert_multitask,score_clear=0.91602331;score_not_clear=0.08221617;score_misleading=0.00176050
13500,Not Clear,1,bert_multitask,score_clear=0.03173095;score_not_clear=0.96726304;score_misleading=0.00100602
13501,Not Clear,1,bert_multitask,score_clear=0.11325988;score_not_clear=0.88484877;score_misleading=0.00189131
13502,Not Clear,1,bert_multitask,score_clear=0.01596244;score_not_clear=0.98324662;score_misleading=0.00079098
13503,Clear,0,bert_multitask,score_clear=0.98153692;score_not_clear=0.01738530;score_misleading=0.00107775
13504,Clear,0,bert_multitask,score_clear=0.94941473;score_not_clear=0.04887578;score_misleading=0.00170951
13505,Clear,0,bert_multitask,score_clear=0.99684864;score_not_clear=0.00248515;score_misleading=0.00066623
13506,Clear,0,bert_multitask,score_clear=0.88163424;score_not_clear=0.11303747;score_misleading=0.00532826
13507,Clear,0,bert_multitask,score_clear=0.98518187;score_not_clear=0.01367368;score_misleading=0.00114445
13508,Clear,0,bert_multitask,score_clear=0.92237633;score_not_clear=0.07538384;score_misleading=0.00223981
13509,Clear,0,bert_multitask,score_clear=0.93225682;score_not_clear=0.06555675;score_misleading=0.00218648
13510,Clear,0,bert_multitask,score_clear=0.80730349;score_not_clear=0.18787789;score_misleading=0.00481862
13511,Clear,0,bert_multitask,score_clear=0.82558149;score_not_clear=0.17186424;score_misleading=0.00255428
13512,Clear,0,bert_multitask,score_clear=0.99236977;score_not_clear=0.00709416;score_misleading=0.00053598
13513,Clear,0,bert_multitask,score_clear=0.97332132;score_not_clear=0.02528057;score_misleading=0.00139803
13514,Clear,0,bert_multitask,score_clear=0.82591933;score_not_clear=0.17245267;score_misleading=0.00162800
13515,Clear,0,bert_multitask,score_clear=0.98022377;score_not_clear=0.01862088;score_misleading=0.00115535
13516,Clear,0,bert_multitask,score_clear=0.99639916;score_not_clear=0.00249643;score_misleading=0.00110439
13517,Clear,0,bert_multitask,score_clear=0.99074870;score_not_clear=0.00827892;score_misleading=0.00097238
13518,Clear,0,bert_multitask,score_clear=0.97045118;score_not_clear=0.02838222;score_misleading=0.00116661
13519,Clear,Clear,codex_fallback,mt_conf=0.507726<0.6;codex=Clear
13520,Clear,0,bert_multitask,score_clear=0.88800037;score_not_clear=0.11050272;score_misleading=0.00149692
13521,Not Clear,1,bert_multitask,score_clear=0.03388349;score_not_clear=0.96423090;score_misleading=0.00188568
13522,Not Clear,1,bert_multitask,score_clear=0.36409259;score_not_clear=0.63181341;score_misleading=0.00409401
13523,Clear,0,bert_multitask,score_clear=0.72297406;score_not_clear=0.27489710;score_misleading=0.00212888
13524,Clear,0,bert_multitask,score_clear=0.98939031;score_not_clear=0.00975359;score_misleading=0.00085616
13525,Clear,0,bert_multitask,score_clear=0.70565361;score_not_clear=0.29130906;score_misleading=0.00303734
13526,Not Clear,1,bert_multitask,score_clear=0.16237123;score_not_clear=0.83634448;score_misleading=0.00128429
13527,Clear,0,bert_multitask,score_clear=0.66255003;score_not_clear=0.33477134;score_misleading=0.00267862
13528,Clear,0,bert_multitask,score_clear=0.99198043;score_not_clear=0.00714969;score_misleading=0.00086983
13529,Clear,0,bert_multitask,score_clear=0.83928639;score_not_clear=0.15814590;score_misleading=0.00256768
13530,Clear,0,bert_multitask,score_clear=0.61453700;score_not_clear=0.38316852;score_misleading=0.00229446
13531,Clear,0,bert_multitask,score_clear=0.93565243;score_not_clear=0.05932122;score_misleading=0.00502636
13532,Clear,0,bert_multitask,score_clear=0.90372306;score_not_clear=0.09512880;score_misleading=0.00114806
13533,Clear,0,bert_multitask,score_clear=0.94420320;score_not_clear=0.05369109;score_misleading=0.00210568
13534,Clear,0,bert_multitask,score_clear=0.88486224;score_not_clear=0.11319834;score_misleading=0.00193941
13535,Not Clear,1,bert_multitask,score_clear=0.09269963;score_not_clear=0.90611011;score_misleading=0.00119030
13536,Not Clear,1,bert_multitask,score_clear=0.19270203;score_not_clear=0.80393237;score_misleading=0.00336565
13537,Not Clear,1,bert_multitask,score_clear=0.01029950;score_not_clear=0.98910749;score_misleading=0.00059295
13538,Clear,0,bert_multitask,score_clear=0.99684262;score_not_clear=0.00224037;score_misleading=0.00091704
13539,Not Clear,1,bert_multitask,score_clear=0.07477666;score_not_clear=0.92396277;score_misleading=0.00126063
13540,Clear,0,bert_multitask,score_clear=0.67689925;score_not_clear=0.31816742;score_misleading=0.00493332
13541,Clear,Clear,codex_fallback,mt_conf=0.540755<0.6;codex=Clear
13542,Clear,0,bert_multitask,score_clear=0.98155218;score_not_clear=0.01768585;score_misleading=0.00076201
13543,Not Clear,1,bert_multitask,score_clear=0.27861142;score_not_clear=0.71942365;score_misleading=0.00196488
13544,Not Clear,1,bert_multitask,score_clear=0.25986749;score_not_clear=0.73664296;score_misleading=0.00348956
13545,Clear,0,bert_multitask,score_clear=0.73004967;score_not_clear=0.26813731;score_misleading=0.00181304
13546,Clear,0,bert_multitask,score_clear=0.99880755;score_not_clear=0.00084533;score_misleading=0.00034708
13547,Not Clear,1,bert_multitask,score_clear=0.06515508;score_not_clear=0.93345487;score_misleading=0.00139009
13548,Not Clear,1,bert_multitask,score_clear=0.13431026;score_not_clear=0.86107111;score_misleading=0.00461869
13549,Not Clear,1,bert_multitask,score_clear=0.02183299;score_not_clear=0.97697634;score_misleading=0.00119066
13550,Clear,0,bert_multitask,score_clear=0.88987786;score_not_clear=0.10772876;score_misleading=0.00239346
13551,Clear,0,bert_multitask,score_clear=0.84827733;score_not_clear=0.14950915;score_misleading=0.00221345
13552,Clear,0,bert_multitask,score_clear=0.84921938;score_not_clear=0.14830409;score_misleading=0.00247652
13553,Clear,0,bert_multitask,score_clear=0.88005364;score_not_clear=0.11628998;score_misleading=0.00365635
13554,Clear,0,bert_multitask,score_clear=0.89682817;score_not_clear=0.10128424;score_misleading=0.00188761
13555,Clear,0,bert_multitask,score_clear=0.65927148;score_not_clear=0.33515522;score_misleading=0.00557329
13556,Clear,0,bert_multitask,score_clear=0.77715451;score_not_clear=0.22032741;score_misleading=0.00251802
13557,Clear,0,bert_multitask,score_clear=0.99612719;score_not_clear=0.00229892;score_misleading=0.00157387
13558,Clear,0,bert_multitask,score_clear=0.98958278;score_not_clear=0.00938022;score_misleading=0.00103702
13559,Clear,0,bert_multitask,score_clear=0.98754370;score_not_clear=0.01139128;score_misleading=0.00106503
13560,Not Clear,1,bert_multitask,score_clear=0.25589335;score_not_clear=0.74146920;score_misleading=0.00263750
13561,Clear,0,bert_multitask,score_clear=0.97479784;score_not_clear=0.02386382;score_misleading=0.00133829
13562,Clear,0,bert_multitask,score_clear=0.99492788;score_not_clear=0.00427010;score_misleading=0.00080200
13563,Clear,0,bert_multitask,score_clear=0.87707943;score_not_clear=0.12126185;score_misleading=0.00165868
13564,Clear,0,bert_multitask,score_clear=0.99691606;score_not_clear=0.00254000;score_misleading=0.00054400
13565,Clear,0,bert_multitask,score_clear=0.70719206;score_not_clear=0.29141819;score_misleading=0.00138979
13566,Not Clear,1,bert_multitask,score_clear=0.14350545;score_not_clear=0.85522407;score_misleading=0.00127045
13567,Clear,0,bert_multitask,score_clear=0.97614962;score_not_clear=0.02223254;score_misleading=0.00161783
13568,Clear,0,bert_multitask,score_clear=0.71594071;score_not_clear=0.28226903;score_misleading=0.00179020
13569,Clear,0,bert_multitask,score_clear=0.96329355;score_not_clear=0.03483817;score_misleading=0.00186819
13570,Clear,0,bert_multitask,score_clear=0.97978711;score_not_clear=0.01815489;score_misleading=0.00205801
13571,Not Clear,1,bert_multitask,score_clear=0.39286253;score_not_clear=0.60245341;score_misleading=0.00468409
13572,Clear,0,bert_multitask,score_clear=0.97326964;score_not_clear=0.02495745;score_misleading=0.00177293
13573,Not Clear,1,bert_multitask,score_clear=0.30690685;score_not_clear=0.68921834;score_misleading=0.00387484
13574,Clear,0,bert_multitask,score_clear=0.93134677;score_not_clear=0.06696427;score_misleading=0.00168894
13575,Clear,0,bert_multitask,score_clear=0.84929526;score_not_clear=0.14883833;score_misleading=0.00186640
13576,Clear,0,bert_multitask,score_clear=0.98781967;score_not_clear=0.01056087;score_misleading=0.00161950
13577,Clear,Clear,codex_fallback,mt_conf=0.566419<0.6;codex=Clear
13578,Clear,0,bert_multitask,score_clear=0.99403447;score_not_clear=0.00488066;score_misleading=0.00108479
13579,Clear,0,bert_multitask,score_clear=0.88517344;score_not_clear=0.10962795;score_misleading=0.00519862
13580,Not Clear,1,bert_multitask,score_clear=0.21646352;score_not_clear=0.78046370;score_misleading=0.00307273
13581,Clear,0,bert_multitask,score_clear=0.92155963;score_not_clear=0.07684596;score_misleading=0.00159437
13582,Not Clear,1,bert_multitask,score_clear=0.23399255;score_not_clear=0.76177335;score_misleading=0.00423410
13583,Not Clear,1,bert_multitask,score_clear=0.07330447;score_not_clear=0.92382318;score_misleading=0.00287240
13584,Clear,0,bert_multitask,score_clear=0.91554874;score_not_clear=0.08128118;score_misleading=0.00317012
13585,Clear,0,bert_multitask,score_clear=0.96519965;score_not_clear=0.03274080;score_misleading=0.00205964
13586,Clear,0,bert_multitask,score_clear=0.61188018;score_not_clear=0.38291970;score_misleading=0.00520013
13587,Not Clear,1,bert_multitask,score_clear=0.26820397;score_not_clear=0.72736567;score_misleading=0.00443035
13588,Clear,0,bert_multitask,score_clear=0.99631953;score_not_clear=0.00271907;score_misleading=0.00096145
13589,Clear,0,bert_multitask,score_clear=0.86892813;score_not_clear=0.12963767;score_misleading=0.00143420
13590,Clear,0,bert_multitask,score_clear=0.92466164;score_not_clear=0.07347468;score_misleading=0.00186359
13591,Clear,Clear,codex_fallback,mt_conf=0.547901<0.6;codex=Clear
13592,Clear,0,bert_multitask,score_clear=0.83651513;score_not_clear=0.16125670;score_misleading=0.00222814
13593,Clear,0,bert_multitask,score_clear=0.99700528;score_not_clear=0.00195242;score_misleading=0.00104234
13594,Clear,0,bert_multitask,score_clear=0.99030709;score_not_clear=0.00897666;score_misleading=0.00071619
13595,Clear,0,bert_multitask,score_clear=0.93805325;score_not_clear=0.05970887;score_misleading=0.00223788
13596,Clear,0,bert_multitask,score_clear=0.99172884;score_not_clear=0.00691400;score_misleading=0.00135711
13597,Clear,0,bert_multitask,score_clear=0.99496269;score_not_clear=0.00421448;score_misleading=0.00082277
13598,Clear,0,bert_multitask,score_clear=0.91809112;score_not_clear=0.07875083;score_misleading=0.00315804
13599,Clear,0,bert_multitask,score_clear=0.79311514;score_not_clear=0.20143910;score_misleading=0.00544584
13600,Clear,0,bert_multitask,score_clear=0.92307150;score_not_clear=0.07505064;score_misleading=0.00187777
13601,Clear,0,bert_multitask,score_clear=0.84526765;score_not_clear=0.15196256;score_misleading=0.00276975
13602,Not Clear,1,bert_multitask,score_clear=0.23490261;score_not_clear=0.76404142;score_misleading=0.00105599
13603,Clear,0,bert_multitask,score_clear=0.98932272;score_not_clear=0.00976745;score_misleading=0.00090973
13604,Clear,0,bert_multitask,score_clear=0.83713520;score_not_clear=0.15816739;score_misleading=0.00469740
13605,Clear,0,bert_multitask,score_clear=0.94464809;score_not_clear=0.05425252;score_misleading=0.00109938
13606,Clear,0,bert_multitask,score_clear=0.99437356;score_not_clear=0.00493045;score_misleading=0.00069596
13607,Not Clear,1,bert_multitask,score_clear=0.25271612;score_not_clear=0.74339503;score_misleading=0.00388882
13608,Not Clear,1,bert_multitask,score_clear=0.03375188;score_not_clear=0.96535760;score_misleading=0.00089059
13609,Clear,0,bert_multitask,score_clear=0.93314272;score_not_clear=0.06502461;score_misleading=0.00183263
13610,Clear,Clear,codex_fallback,mt_conf=0.584318<0.6;codex=Clear
13611,Not Clear,1,bert_multitask,score_clear=0.05330379;score_not_clear=0.94612628;score_misleading=0.00056994
13612,Clear,0,bert_multitask,score_clear=0.97982681;score_not_clear=0.01885585;score_misleading=0.00131734
13613,Clear,0,bert_multitask,score_clear=0.70573264;score_not_clear=0.29015142;score_misleading=0.00411599
13614,Not Clear,1,bert_multitask,score_clear=0.04895988;score_not_clear=0.95000881;score_misleading=0.00103134
13615,Clear,0,bert_multitask,score_clear=0.88257843;score_not_clear=0.11593262;score_misleading=0.00148900
13616,Clear,0,bert_multitask,score_clear=0.74818116;score_not_clear=0.24980225;score_misleading=0.00201658
13617,Clear,0,bert_multitask,score_clear=0.98193401;score_not_clear=0.01620716;score_misleading=0.00185880
13618,Clear,0,bert_multitask,score_clear=0.89786929;score_not_clear=0.09983945;score_misleading=0.00229126
13619,Clear,0,bert_multitask,score_clear=0.93578911;score_not_clear=0.06230595;score_misleading=0.00190506
13620,Clear,0,bert_multitask,score_clear=0.98658758;score_not_clear=0.01230745;score_misleading=0.00110495
13621,Clear,0,bert_multitask,score_clear=0.92456686;score_not_clear=0.07365710;score_misleading=0.00177605
13622,Clear,0,bert_multitask,score_clear=0.71538144;score_not_clear=0.27695018;score_misleading=0.00766835
13623,Clear,0,bert_multitask,score_clear=0.92339849;score_not_clear=0.07417046;score_misleading=0.00243109
13624,Not Clear,1,bert_multitask,score_clear=0.08121450;score_not_clear=0.91682655;score_misleading=0.00195900
13625,Not Clear,1,bert_multitask,score_clear=0.23825416;score_not_clear=0.75613350;score_misleading=0.00561232
13626,Clear,0,bert_multitask,score_clear=0.94616455;score_not_clear=0.04934536;score_misleading=0.00449007
13627,Not Clear,1,bert_multitask,score_clear=0.01246254;score_not_clear=0.98669589;score_misleading=0.00084159
13628,Clear,0,bert_multitask,score_clear=0.87747568;score_not_clear=0.12034381;score_misleading=0.00218044
13629,Clear,0,bert_multitask,score_clear=0.93355453;score_not_clear=0.06426604;score_misleading=0.00217948
13630,Clear,0,bert_multitask,score_clear=0.96084088;score_not_clear=0.03765107;score_misleading=0.00150807
13631,Clear,0,bert_multitask,score_clear=0.99202991;score_not_clear=0.00711521;score_misleading=0.00085491
13632,Clear,0,bert_multitask,score_clear=0.84076494;score_not_clear=0.15795313;score_misleading=0.00128194
13633,Clear,0,bert_multitask,score_clear=0.69752342;score_not_clear=0.29711741;score_misleading=0.00535915
13634,Clear,0,bert_multitask,score_clear=0.94994652;score_not_clear=0.04908199;score_misleading=0.00097147
13635,Clear,Clear,codex_fallback,mt_conf=0.530587<0.6;codex=Clear
13636,Clear,0,bert_multitask,score_clear=0.98860115;score_not_clear=0.01087437;score_misleading=0.00052449
13637,Clear,0,bert_multitask,score_clear=0.85746223;score_not_clear=0.14114702;score_misleading=0.00139073
13638,Clear,0,bert_multitask,score_clear=0.98528975;score_not_clear=0.01220911;score_misleading=0.00250116
13639,Not Clear,Not Clear,codex_fallback,mt_conf=0.509128<0.6;codex=Not Clear
13640,Not Clear,1,bert_multitask,score_clear=0.36597824;score_not_clear=0.63176078;score_misleading=0.00226096
13641,Clear,0,bert_multitask,score_clear=0.95606160;score_not_clear=0.04199743;score_misleading=0.00194097
13642,Clear,0,bert_multitask,score_clear=0.98942137;score_not_clear=0.00979817;score_misleading=0.00078047
13643,Clear,0,bert_multitask,score_clear=0.98854840;score_not_clear=0.01028721;score_misleading=0.00116446
13644,Clear,0,bert_multitask,score_clear=0.92764616;score_not_clear=0.07065692;score_misleading=0.00169687
13645,Clear,0,bert_multitask,score_clear=0.98885810;score_not_clear=0.01025049;score_misleading=0.00089140
13646,Not Clear,Not Clear,codex_fallback,mt_conf=0.574439<0.6;codex=Not Clear
13647,Clear,0,bert_multitask,score_clear=0.89501464;score_not_clear=0.10254880;score_misleading=0.00243653
13648,Clear,0,bert_multitask,score_clear=0.99764085;score_not_clear=0.00159508;score_misleading=0.00076413
13649,Not Clear,Not Clear,codex_fallback,mt_conf=0.540366<0.6;codex=Not Clear
13650,Clear,0,bert_multitask,score_clear=0.98574209;score_not_clear=0.01345675;score_misleading=0.00080123
13651,Clear,0,bert_multitask,score_clear=0.97840732;score_not_clear=0.02069707;score_misleading=0.00089567
13652,Clear,0,bert_multitask,score_clear=0.99853158;score_not_clear=0.00098692;score_misleading=0.00048150
13653,Clear,0,bert_multitask,score_clear=0.87586361;score_not_clear=0.12219038;score_misleading=0.00194606
13654,Clear,0,bert_multitask,score_clear=0.81854773;score_not_clear=0.17127593;score_misleading=0.01017639
13655,Clear,0,bert_multitask,score_clear=0.68946934;score_not_clear=0.30462542;score_misleading=0.00590527
13656,Clear,0,bert_multitask,score_clear=0.86383832;score_not_clear=0.13472195;score_misleading=0.00143969
13657,Clear,0,bert_multitask,score_clear=0.97440058;score_not_clear=0.02265744;score_misleading=0.00294187
13658,Clear,0,bert_multitask,score_clear=0.94490707;score_not_clear=0.05378763;score_misleading=0.00130525
13659,Clear,0,bert_multitask,score_clear=0.81451869;score_not_clear=0.18250574;score_misleading=0.00297561
13660,Clear,0,bert_multitask,score_clear=0.84022367;score_not_clear=0.15693571;score_misleading=0.00284073
13661,Not Clear,1,bert_multitask,score_clear=0.17878109;score_not_clear=0.81360686;score_misleading=0.00761202
13662,Clear,0,bert_multitask,score_clear=0.98596120;score_not_clear=0.01300267;score_misleading=0.00103618
13663,Clear,0,bert_multitask,score_clear=0.83465689;score_not_clear=0.16398038;score_misleading=0.00136274
13664,Clear,0,bert_multitask,score_clear=0.67995191;score_not_clear=0.31738800;score_misleading=0.00266009
13665,Clear,0,bert_multitask,score_clear=0.93666732;score_not_clear=0.06083493;score_misleading=0.00249766
13666,Clear,0,bert_multitask,score_clear=0.98348606;score_not_clear=0.01518456;score_misleading=0.00132940
13667,Clear,0,bert_multitask,score_clear=0.99394506;score_not_clear=0.00476315;score_misleading=0.00129179
13668,Not Clear,1,bert_multitask,score_clear=0.07694210;score_not_clear=0.92000514;score_misleading=0.00305269
13669,Clear,0,bert_multitask,score_clear=0.63174206;score_not_clear=0.36511126;score_misleading=0.00314667
13670,Clear,0,bert_multitask,score_clear=0.90334755;score_not_clear=0.09478026;score_misleading=0.00187228
13671,Clear,0,bert_multitask,score_clear=0.93304414;score_not_clear=0.06611078;score_misleading=0.00084516
13672,Not Clear,1,bert_multitask,score_clear=0.08206923;score_not_clear=0.91686249;score_misleading=0.00106832
13673,Clear,0,bert_multitask,score_clear=0.87836021;score_not_clear=0.12034760;score_misleading=0.00129223
13674,Not Clear,1,bert_multitask,score_clear=0.01490618;score_not_clear=0.98461109;score_misleading=0.00048270
13675,Clear,0,bert_multitask,score_clear=0.77815044;score_not_clear=0.21851657;score_misleading=0.00333301
13676,Clear,0,bert_multitask,score_clear=0.99899787;score_not_clear=0.00032587;score_misleading=0.00067625
13677,Not Clear,1,bert_multitask,score_clear=0.05502839;score_not_clear=0.94355357;score_misleading=0.00141808
13678,Clear,0,bert_multitask,score_clear=0.96716124;score_not_clear=0.03134092;score_misleading=0.00149789
13679,Clear,0,bert_multitask,score_clear=0.94425941;score_not_clear=0.05184389;score_misleading=0.00389663
13680,Clear,0,bert_multitask,score_clear=0.98050988;score_not_clear=0.01792893;score_misleading=0.00156124
13681,Not Clear,1,bert_multitask,score_clear=0.32006919;score_not_clear=0.67841142;score_misleading=0.00151939
13682,Clear,0,bert_multitask,score_clear=0.99552733;score_not_clear=0.00333179;score_misleading=0.00114089
13683,Not Clear,1,bert_multitask,score_clear=0.33049560;score_not_clear=0.66710001;score_misleading=0.00240440
13684,Clear,0,bert_multitask,score_clear=0.98582041;score_not_clear=0.01288127;score_misleading=0.00129839
13685,Not Clear,Not Clear,codex_fallback,mt_conf=0.561366<0.6;codex=Not Clear
13686,Clear,Clear,codex_fallback,mt_conf=0.564544<0.6;codex=Clear
13687,Clear,0,bert_multitask,score_clear=0.94665617;score_not_clear=0.05124875;score_misleading=0.00209505
13688,Clear,0,bert_multitask,score_clear=0.99623328;score_not_clear=0.00318006;score_misleading=0.00058670
13689,Clear,0,bert_multitask,score_clear=0.70590115;score_not_clear=0.29127881;score_misleading=0.00282007
13690,Clear,0,bert_multitask,score_clear=0.93085754;score_not_clear=0.06768609;score_misleading=0.00145630
13691,Clear,0,bert_multitask,score_clear=0.98924303;score_not_clear=0.00842794;score_misleading=0.00232903
13692,Clear,0,bert_multitask,score_clear=0.99704933;score_not_clear=0.00245856;score_misleading=0.00049207
13693,Clear,Clear,codex_fallback,mt_conf=0.553077<0.6;codex=Clear
13694,Clear,0,bert_multitask,score_clear=0.99913090;score_not_clear=0.00052087;score_misleading=0.00034830
13695,Clear,0,bert_multitask,score_clear=0.60258400;score_not_clear=0.39348084;score_misleading=0.00393522
13696,Clear,0,bert_multitask,score_clear=0.96712309;score_not_clear=0.03124395;score_misleading=0.00163297
13697,Clear,0,bert_multitask,score_clear=0.98327750;score_not_clear=0.01530155;score_misleading=0.00142095
13698,Clear,0,bert_multitask,score_clear=0.73442680;score_not_clear=0.26026395;score_misleading=0.00530933
13699,Clear,0,bert_multitask,score_clear=0.98925203;score_not_clear=0.00987315;score_misleading=0.00087473
13700,Clear,0,bert_multitask,score_clear=0.98735809;score_not_clear=0.01081935;score_misleading=0.00182265
13701,Clear,0,bert_multitask,score_clear=0.71135187;score_not_clear=0.28274259;score_misleading=0.00590557
13702,Clear,0,bert_multitask,score_clear=0.99286216;score_not_clear=0.00581070;score_misleading=0.00132715
13703,Not Clear,1,bert_multitask,score_clear=0.23788774;score_not_clear=0.75997740;score_misleading=0.00213486
13704,Clear,0,bert_multitask,score_clear=0.99720579;score_not_clear=0.00211603;score_misleading=0.00067818
13705,Clear,0,bert_multitask,score_clear=0.99740040;score_not_clear=0.00199050;score_misleading=0.00060907
13706,Clear,0,bert_multitask,score_clear=0.99831676;score_not_clear=0.00102043;score_misleading=0.00066287
13707,Clear,0,bert_multitask,score_clear=0.92564952;score_not_clear=0.07211316;score_misleading=0.00223728
13708,Clear,0,bert_multitask,score_clear=0.99266195;score_not_clear=0.00446291;score_misleading=0.00287519
13709,Clear,0,bert_multitask,score_clear=0.78769052;score_not_clear=0.21012697;score_misleading=0.00218250
13710,Not Clear,1,bert_multitask,score_clear=0.03941412;score_not_clear=0.95793980;score_misleading=0.00264604
13711,Clear,0,bert_multitask,score_clear=0.98856992;score_not_clear=0.01072208;score_misleading=0.00070807
13712,Not Clear,1,bert_multitask,score_clear=0.16762839;score_not_clear=0.83083272;score_misleading=0.00153887
13713,Clear,0,bert_multitask,score_clear=0.94150329;score_not_clear=0.05644534;score_misleading=0.00205137
13714,Not Clear,1,bert_multitask,score_clear=0.33798257;score_not_clear=0.66003698;score_misleading=0.00198041
13715,Not Clear,1,bert_multitask,score_clear=0.34199291;score_not_clear=0.65497500;score_misleading=0.00303212
13716,Clear,0,bert_multitask,score_clear=0.83916819;score_not_clear=0.15856618;score_misleading=0.00226560
13717,Not Clear,1,bert_multitask,score_clear=0.22391872;score_not_clear=0.77347058;score_misleading=0.00261068
13718,Clear,0,bert_multitask,score_clear=0.99841869;score_not_clear=0.00091559;score_misleading=0.00066567
13719,Clear,0,bert_multitask,score_clear=0.95633954;score_not_clear=0.04267314;score_misleading=0.00098732
13720,Clear,0,bert_multitask,score_clear=0.99399889;score_not_clear=0.00553097;score_misleading=0.00047014
13721,Clear,0,bert_multitask,score_clear=0.98702282;score_not_clear=0.01173958;score_misleading=0.00123755
13722,Clear,0,bert_multitask,score_clear=0.99338126;score_not_clear=0.00612560;score_misleading=0.00049308
13723,Clear,0,bert_multitask,score_clear=0.99417615;score_not_clear=0.00479206;score_misleading=0.00103174
13724,Not Clear,Not Clear,codex_fallback,mt_conf=0.547776<0.6;codex=Not Clear
13725,Clear,0,bert_multitask,score_clear=0.98877931;score_not_clear=0.01020897;score_misleading=0.00101165
13726,Clear,0,bert_multitask,score_clear=0.99197209;score_not_clear=0.00688795;score_misleading=0.00113990
13727,Clear,0,bert_multitask,score_clear=0.95894706;score_not_clear=0.03933249;score_misleading=0.00172044
13728,Clear,0,bert_multitask,score_clear=0.98085862;score_not_clear=0.01772041;score_misleading=0.00142096
13729,Clear,0,bert_multitask,score_clear=0.84646237;score_not_clear=0.15175815;score_misleading=0.00177943
13730,Not Clear,1,bert_multitask,score_clear=0.05413941;score_not_clear=0.94300210;score_misleading=0.00285846
13731,Clear,0,bert_multitask,score_clear=0.97400022;score_not_clear=0.02434308;score_misleading=0.00165663
13732,Clear,0,bert_multitask,score_clear=0.90340042;score_not_clear=0.09508078;score_misleading=0.00151884
13733,Clear,0,bert_multitask,score_clear=0.99480128;score_not_clear=0.00450164;score_misleading=0.00069701
13734,Clear,Clear,codex_fallback,mt_conf=0.536970<0.6;codex=Clear
13735,Clear,0,bert_multitask,score_clear=0.87333071;score_not_clear=0.12404027;score_misleading=0.00262893
13736,Clear,0,bert_multitask,score_clear=0.99745959;score_not_clear=0.00196781;score_misleading=0.00057261
13737,Clear,0,bert_multitask,score_clear=0.95021003;score_not_clear=0.04832720;score_misleading=0.00146280
13738,Clear,0,bert_multitask,score_clear=0.99590719;score_not_clear=0.00263014;score_misleading=0.00146262
13739,Not Clear,1,bert_multitask,score_clear=0.05156795;score_not_clear=0.94726300;score_misleading=0.00116903
13740,Clear,0,bert_multitask,score_clear=0.84566849;score_not_clear=0.15116681;score_misleading=0.00316468
13741,Clear,0,bert_multitask,score_clear=0.94701773;score_not_clear=0.05162219;score_misleading=0.00136012
13742,Clear,0,bert_multitask,score_clear=0.99685365;score_not_clear=0.00241833;score_misleading=0.00072815
13743,Clear,0,bert_multitask,score_clear=0.95620930;score_not_clear=0.04090088;score_misleading=0.00288987
13744,Not Clear,1,bert_multitask,score_clear=0.02681779;score_not_clear=0.97199011;score_misleading=0.00119205
13745,Clear,0,bert_multitask,score_clear=0.97728914;score_not_clear=0.02138493;score_misleading=0.00132585
13746,Clear,0,bert_multitask,score_clear=0.99581736;score_not_clear=0.00343690;score_misleading=0.00074573
13747,Not Clear,1,bert_multitask,score_clear=0.04276502;score_not_clear=0.95598382;score_misleading=0.00125118
13748,Not Clear,1,bert_multitask,score_clear=0.18870586;score_not_clear=0.80959004;score_misleading=0.00170409
13749,Clear,0,bert_multitask,score_clear=0.92689335;score_not_clear=0.07047001;score_misleading=0.00263664
13750,Clear,0,bert_multitask,score_clear=0.79887182;score_not_clear=0.19695742;score_misleading=0.00417074
13751,Not Clear,1,bert_multitask,score_clear=0.02629377;score_not_clear=0.97265798;score_misleading=0.00104820
13752,Clear,0,bert_multitask,score_clear=0.93733692;score_not_clear=0.05910688;score_misleading=0.00355619
13753,Clear,0,bert_multitask,score_clear=0.96383715;score_not_clear=0.03507201;score_misleading=0.00109080
13754,Clear,0,bert_multitask,score_clear=0.68275714;score_not_clear=0.31295580;score_misleading=0.00428710
13755,Not Clear,1,bert_multitask,score_clear=0.01466491;score_not_clear=0.98457575;score_misleading=0.00075933
13756,Clear,Clear,codex_fallback,mt_conf=0.499089<0.6;codex=Clear
13757,Not Clear,1,bert_multitask,score_clear=0.06768888;score_not_clear=0.93083256;score_misleading=0.00147856
13758,Not Clear,1,bert_multitask,score_clear=0.07068055;score_not_clear=0.92818433;score_misleading=0.00113510
13759,Clear,0,bert_multitask,score_clear=0.98899502;score_not_clear=0.00986925;score_misleading=0.00113576
13760,Clear,0,bert_multitask,score_clear=0.99788100;score_not_clear=0.00136633;score_misleading=0.00075263
13761,Clear,0,bert_multitask,score_clear=0.99322128;score_not_clear=0.00604695;score_misleading=0.00073171
13762,Clear,0,bert_multitask,score_clear=0.83407205;score_not_clear=0.16337119;score_misleading=0.00255674
13763,Clear,0,bert_multitask,score_clear=0.99698406;score_not_clear=0.00244020;score_misleading=0.00057566
13764,Clear,0,bert_multitask,score_clear=0.99081248;score_not_clear=0.00825798;score_misleading=0.00092951
13765,Clear,0,bert_multitask,score_clear=0.99549168;score_not_clear=0.00369008;score_misleading=0.00081823
13766,Not Clear,1,bert_multitask,score_clear=0.07353520;score_not_clear=0.92479569;score_misleading=0.00166907
